--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches,-9999
1,Diego Abbrandini,it ITA,GK,Brescia,17,2001,0,,,,,0,,0,0,,3,,,,,,,Matches,71201659
2,Francesco Acerbi,it ITA,DF,Lazio,31,1988,36,3162,88,92.5,35.1,36,88,32,0,,1,2.00,74,38,+36,+1.02,+0.68,Matches,b96b595c
3,Bobby Adekanye,nl NED,FWMF,Lazio,20,1999,11,188,17,5.5,2.1,0,,0,11,17,21,1.45,3,5,-2,-0.96,-2.04,Matches,3ed84b2c
4,Claud Adjapong,it ITA,MF,Hellas Verona,21,1998,5,231,46,6.8,2.6,2,90,2,3,17,26,0.60,5,7,-2,-0.78,-0.72,Matches,ce5b170a
5,Andrea Adorante,it ITA,FW,Parma,19,2000,0,,,,,0,,0,0,,9,,,,,,,Matches,7005ac66
6,Lucien Agoume,fr FRA,MF,Inter,17,2002,3,68,23,2.0,0.8,0,,0,3,23,21,1.67,3,3,0,0.00,-1.21,Matches,8bc8829a
7,Kevin Agudelo,co COL,MFFW,Genoa,20,1998,10,666,67,19.5,7.4,7,86,4,3,22,5,0.60,8,11,-3,-0.41,+0.35,Matches,46fa7204
8,Kevin Agudelo,co COL,MF,Fiorentina,20,1998,3,64,21,1.9,0.7,1,54,0,2,5,13,2.00,1,3,-2,-2.81,-2.95,Matches,46fa7204
9,Emmanuel Agyemang-Badu,gh GHA,MF,Hellas Verona,28,1990,10,230,23,6.7,2.6,2,78,1,8,9,9,1.90,3,6,-3,-1.17,-1.15,Matches,fe0b8f0e
10,Ola Aina,ng NGA,MF,Torino,22,1996,32,2079,65,60.8,23.1,20,84,12,12,33,5,1.13,35,40,-5,-0.22,+0.92,Matches,246d153b
11,Fabrizio Alastra,it ITA,GK,Parma,21,1997,0,,,,,0,,0,0,,20,,,,,,,Matches,cfed4243
12,Luis Alberto,es ESP,MF,Lazio,26,1992,36,3113,86,91.0,34.6,36,86,26,0,,0,2.08,75,37,+38,+1.10,+1.39,Matches,5294a83f
13,Enrico Alfonso,it ITA,GK,Brescia,31,1988,4,279,70,8.2,3.1,4,70,3,0,,23,0.75,4,4,0,0.00,+1.26,Matches,95adf1e1
14,Marco Alia,al ALB,GK,Lazio,19,2000,0,,,,,0,,0,0,,2,,,,,,,Matches,261dfc43
15,Allan,br BRA,MF,Napoli,28,1991,23,1280,56,37.4,14.2,16,75,8,7,11,5,1.52,20,20,0,0.00,-0.46,Matches,cc700722
16,Bruno Alves,pt POR,DF,Parma,37,1981,33,2671,81,78.1,29.7,31,85,27,2,14,0,1.33,39,44,-5,-0.17,-0.65,Matches,585a73a8
17,Sofyan Amrabat,ma MAR,MF,Hellas Verona,22,1996,34,2919,86,85.4,32.4,33,87,22,1,42,0,1.29,40,46,-6,-0.18,-0.54,Matches,5a2cb25d
18,Djavan Anderson,sr SUR,MF,Lazio,24,1995,6,167,28,4.9,1.9,2,65,0,4,10,11,1.67,3,3,0,0.00,-1.02,Matches,ca241ad3
19,Nícolas Andrade,br BRA,GK,Udinese,31,1988,0,,,,,0,,0,0,,38,,,,,,,Matches,326d09ef
20,Lorenzo Andrenacci,it ITA,GK,Brescia,24,1995,6,531,89,15.5,5.9,5,90,5,1,81,20,0.17,4,16,-12,-2.03,-1.04,Matches,fe471a89
21,Peter Ankersen,dk DEN,MFDF,Genoa,28,1990,19,1063,56,31.1,11.8,11,78,6,8,26,13,1.05,15,18,-3,-0.25,+0.62,Matches,df525574
22,Cristian Ansaldi,ar ARG,MF,Torino,32,1986,27,1768,65,51.7,19.6,21,78,11,6,23,2,1.00,26,31,-5,-0.25,+0.67,Matches,bbafc0c4
23,Mirko Antonucci,it ITA,FWMF,Roma,20,1999,2,82,41,2.4,0.9,0,,0,2,41,16,2.00,2,1,+1,+1.10,+0.42,Matches,91976866
24,Guilherme Arana,br BRA,DFMF,Atalanta,22,1997,4,80,20,2.3,0.9,0,,0,4,20,10,1.25,1,1,0,0.00,-1.35,Matches,2b15a82a
25,Simone Aresti,it ITA,GK,Cagliari,33,1986,0,,,,,0,,0,0,,17,,,,,,,Matches,a9eaccda
26,Nicolò Armini,it ITA,DF,Lazio,18,2001,1,3,3,0.1,0.0,0,,0,1,3,10,3.00,1,0,+1,+30.00,+29.05,Matches,2f7407fa
27,Kwadwo Asamoah,gh GHA,MF,Inter,30,1988,8,639,80,18.7,7.1,7,89,6,1,19,15,2.38,15,5,+10,+1.41,+0.28,Matches,089550f5
28,Kristoffer Askildsen,no NOR,MF,Sampdoria,18,2001,4,76,19,2.2,0.8,0,,0,4,19,9,1.00,1,1,0,0.00,+0.46,Matches,a69cc629
29,Emil Audero,id IDN,GK,Sampdoria,22,1997,36,3240,90,94.7,36.0,36,90,36,0,,2,1.14,46,60,-14,-0.39,+1.11,Matches,649b01d8
30,Tommaso Augello,it ITA,DF,Sampdoria,24,1994,17,1135,67,33.2,12.6,12,88,10,5,16,21,1.18,22,19,+3,+0.24,+1.03,Matches,3cd3b384
31,Giuseppe Aurelio,it ITA,MF,Sassuolo,19,2000,0,,,,,0,,0,0,,1,,,,,,,Matches,3bd2a854
32,Lorenzo Avogadri,it ITA,GK,Sampdoria,17,2001,0,,,,,0,,0,0,,3,,,,,,,Matches,812d3750
33,Florian Ayé,fr FRA,FWMF,Brescia,22,1997,22,1380,63,40.4,15.3,15,80,8,7,25,15,0.59,12,27,-15,-0.98,+0.30,Matches,718b8afd
34,Khouma Babacar,sn SEN,FW,Lecce,26,1993,25,1422,57,41.6,15.8,17,69,4,8,32,2,0.76,16,33,-17,-1.08,-0.36,Matches,422ec08a
35,Milan Badelj,hr CRO,MF,Fiorentina,30,1989,22,1585,72,46.3,17.6,20,79,10,2,5,15,1.05,19,26,-7,-0.40,-0.89,Matches,e8c930bb
36,Mohamed Bahlouli,fr FRA,MF,Sampdoria,19,2000,0,,,,,0,,0,0,,1,,,,,,,Matches,433030e4
37,Marco Ballarini,it ITA,MF,Udinese,18,2001,1,1,1,0.0,0.0,0,,0,1,1,11,3.00,0,0,0,0.00,+0.37,Matches,8cb494c9
38,Botond Balogh,hu HUN,DF,Parma,17,2002,0,,,,,0,,0,0,,4,,,,,,,Matches,348bafd4
39,Mario Balotelli,it ITA,FW,Brescia,28,1990,19,1404,74,41.1,15.6,16,83,10,3,27,0,0.53,14,31,-17,-1.09,+0.12,Matches,8ff07990
40,Mattia Bani,it ITA,DF,Bologna,25,1993,27,2207,82,64.5,24.5,26,84,21,1,26,2,1.26,36,40,-4,-0.16,+0.50,Matches,0821331c
41,Antonín Barák,cz CZE,FW,Udinese,24,1994,8,194,24,5.7,2.2,1,69,0,7,18,13,0.63,0,3,-3,-1.39,-1.08,Matches,01efac19
42,Antonín Barák,cz CZE,MF,Lecce,24,1994,16,1369,86,40.0,15.2,15,90,15,1,19,0,1.19,28,37,-9,-0.59,+0.46,Matches,01efac19
43,Nicolò Barella,it ITA,MF,Inter,22,1997,27,2013,75,58.9,22.4,23,83,17,4,27,1,2.30,45,21,+24,+1.07,-0.27,Matches,6928979a
44,Antonino Barillà,it ITA,MF,Parma,31,1988,26,1688,65,49.4,18.8,20,78,9,6,22,8,1.42,28,30,-2,-0.11,-0.16,Matches,a64cbd35
45,Antonio Barreca,it ITA,MF,Genoa,24,1995,18,1095,61,32.0,12.2,11,76,4,7,37,14,1.06,13,22,-9,-0.74,-0.08,Matches,6a189491
46,Édgar Barreto,py PAR,MF,Sampdoria,35,1984,2,90,45,2.6,1.0,1,45,0,1,45,14,0.50,1,2,-1,-1.00,-0.57,Matches,43a1bea5
47,Musa Barrow,gm GAM,FW,Atalanta,20,1998,7,190,27,5.6,2.1,1,56,0,6,22,11,1.43,5,0,+5,+2.37,+1.11,Matches,e5bf73f3
48,Musa Barrow,gm GAM,MFFW,Bologna,20,1998,18,1354,75,39.6,15.0,14,84,10,4,44,1,1.33,21,27,-6,-0.40,-0.09,Matches,e5bf73f3
49,Daniele Baselli,it ITA,MF,Torino,27,1992,16,1278,80,37.4,14.2,16,80,6,0,,2,1.13,16,23,-7,-0.49,+0.14,Matches,ea06dd97
50,Alessandro Bastoni,it ITA,DF,Inter,20,1999,25,1921,77,56.2,21.3,21,87,16,4,25,11,2.00,51,23,+28,+1.31,+0.29,Matches,75b86fb3
51,Bastos,ao ANG,DF,Lazio,28,1991,16,765,48,22.4,8.5,6,83,5,10,27,21,1.69,15,12,+3,+0.35,-0.80,Matches,c01c66d9
52,Rodrigo Becão,br BRA,DF,Udinese,23,1996,29,2213,76,64.7,24.6,24,88,21,5,19,6,1.17,22,34,-12,-0.49,-0.34,Matches,19e4eab9
53,Asmir Begović,ba BIH,GK,Milan,32,1987,2,129,65,3.8,1.4,1,90,1,1,39,17,0.50,2,3,-1,-0.70,-1.19,Matches,7b4de647
54,Valon Behrami,ch SUI,MF,Genoa,34,1985,17,1107,65,32.4,12.3,13,76,5,4,30,2,1.12,19,22,-3,-0.24,+0.65,Matches,d3d758d8
55,Raoul Bellanova,it ITA,MF,Atalanta,19,2000,1,18,18,0.5,0.2,0,,0,1,18,15,3.00,0,1,-1,-5.00,-6.35,Matches,e3756e72
56,Nicky Beloko,ch SUI,MF,Fiorentina,19,2000,0,,,,,0,,0,0,,2,,,,,,,Matches,714ffae7
57,Andrea Belotti,it ITA,FW,Torino,25,1993,36,3008,84,88.0,33.4,34,87,30,2,17,0,0.94,38,60,-22,-0.66,-0.66,Matches,d705ba44
58,Marco Benassi,it ITA,MF,Fiorentina,24,1994,18,980,54,28.7,10.9,10,83,6,8,19,12,1.50,16,12,+4,+0.37,+0.40,Matches,0000acda
59,Ismaël Bennacer,dz ALG,MF,Milan,21,1997,31,2485,80,72.7,27.6,28,86,22,3,23,4,1.81,50,33,+17,+0.62,+0.62,Matches,db092d3b
60,Rodrigo Bentancur,uy URU,MF,Juventus,22,1997,30,2196,73,64.2,24.4,25,83,17,5,26,4,2.07,47,27,+20,+0.82,-0.14,Matches,3b8674e6
61,Romario Benzar,ro ROU,DF,Lecce,27,1992,3,97,32,2.8,1.1,1,58,0,2,20,10,0.00,0,2,-2,-1.86,-1.02,Matches,2e3596d1
62,Alessandro Berardi,it ITA,GK,Hellas Verona,28,1991,0,,,,,0,,0,0,,38,,,,,,,Matches,ec1f737d
63,Domenico Berardi,it ITA,MFFW,Sassuolo,24,1994,31,2493,80,72.9,27.7,29,84,17,2,29,1,1.48,53,46,+7,+0.25,+0.35,Matches,53a0e358
64,Álex Berenguer,es ESP,MFFW,Torino,24,1995,29,1823,63,53.3,20.3,21,79,8,8,21,7,1.10,28,36,-8,-0.39,+0.39,Matches,dc1c2fce
65,Bartosz Bereszyński,pl POL,DF,Sampdoria,27,1992,28,2402,86,70.2,26.7,27,88,23,1,21,2,1.11,31,48,-17,-0.64,-0.64,Matches,61b3978f
66,Etrit Berisha,al ALB,GK,SPAL,30,1989,26,2340,90,68.4,26.0,26,90,26,0,,0,0.69,20,44,-24,-0.92,+1.24,Matches,ee833569
67,Valon Berisha,xk KVX,MF,Lazio,26,1993,3,33,11,1.0,0.4,0,,0,3,11,13,2.00,1,0,+1,+2.73,+1.77,Matches,d5575935
68,Federico Bernardeschi,it ITA,FWMF,Juventus,25,1994,29,1571,54,45.9,17.5,19,69,5,10,27,6,2.03,27,24,+3,+0.17,-1.29,Matches,ee93c1a9
69,Tommaso Berni,it ITA,GK,Inter,36,1983,0,,,0.0,0.0,0,,0,0,,27,3.00,0,1,-1,,,Matches,7b8f85c7
70,Andrea Bertolacci,it ITA,MF,Sampdoria,28,1991,12,534,45,15.6,5.9,8,60,0,4,13,12,1.33,6,9,-3,-0.51,-0.07,Matches,c75b6a02
71,Pietro Beruatto,it ITA,DFMF,Juventus,20,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,3a0f199a
72,Lucas Biglia,ar ARG,MF,Milan,33,1986,14,685,49,20.0,7.6,8,77,4,6,11,15,2.14,11,12,-1,-0.13,-0.72,Matches,5710a281
73,Cristiano Biraghi,it ITA,DFMF,Fiorentina,26,1992,0,,,,,0,,0,0,,1,,,,,,,Matches,9e1577aa
74,Cristiano Biraghi,it ITA,MF,Inter,26,1992,26,1576,61,46.1,17.5,18,82,8,8,14,10,2.27,31,14,+17,+0.97,-0.40,Matches,9e1577aa
75,Davide Biraschi,it ITA,DFMF,Genoa,25,1994,24,1971,82,57.6,21.9,22,87,19,2,31,12,0.96,29,38,-9,-0.41,+0.64,Matches,64cd167d
76,Valter Birsa,si SVN,MF,Cagliari,32,1986,13,430,33,12.6,4.8,4,65,0,9,19,16,0.92,3,6,-3,-0.63,-0.60,Matches,455a2b79
77,Dimitri Bisoli,it ITA,MF,Brescia,25,1994,25,2152,86,62.9,23.9,24,89,21,1,27,0,0.60,20,44,-24,-1.00,+0.42,Matches,16569fef
78,Birkir Bjarnason,is ISL,MF,Brescia,31,1988,13,798,61,23.3,8.9,9,73,2,4,35,3,0.54,10,25,-15,-1.69,-0.70,Matches,da13074e
79,Marco Bleve,it ITA,GK,Lecce,23,1995,0,,,,,0,,0,0,,11,,,,,,,Matches,47f2af81
80,Kevin-Prince Boateng,gh GHA,FW,Fiorentina,32,1987,14,599,43,17.5,6.7,6,72,1,8,21,4,1.07,5,13,-8,-1.20,-1.55,Matches,f4ec4fd0
81,Salvatore Bocchetti,it ITA,DF,Hellas Verona,32,1986,5,303,61,8.9,3.4,3,72,1,2,44,19,1.40,5,4,+1,+0.30,+0.44,Matches,faa1b07d
82,Salvatore Boccia,it ITA,DF,Cagliari,18,2001,0,,,,,0,,0,0,,4,,,,,,,Matches,5f958357
83,Jeremie Boga,ci CIV,MFFW,Sassuolo,22,1997,34,2513,74,73.5,27.9,28,84,14,6,27,1,1.41,47,44,+3,+0.11,-0.19,Matches,fe012aca
84,Gabriele Boloca,ro ROU,DF,Bologna,18,2001,0,,,,,0,,0,0,,2,,,,,,,Matches,36e88056
85,Giacomo Bonaventura,it ITA,MFFW,Milan,29,1989,29,1338,46,39.1,14.9,13,73,4,16,24,7,1.90,27,15,+12,+0.81,+0.59,Matches,d995ed27
86,Federico Bonazzoli,it ITA,FW,Sampdoria,22,1997,19,744,39,21.8,8.3,7,58,0,12,28,13,1.11,15,10,+5,+0.60,+1.34,Matches,bf57eaab
87,Kevin Bonifazi,it ITA,DF,Torino,23,1996,3,247,82,7.2,2.7,3,82,2,0,,10,2.00,6,4,+2,+0.73,+1.41,Matches,fb77bfef
88,Kevin Bonifazi,it ITA,DF,SPAL,23,1996,14,1191,85,34.8,13.2,13,88,12,1,45,2,0.27,9,37,-28,-2.12,-1.23,Matches,fb77bfef
89,Federico Bonini,it ITA,DF,Bologna,17,2001,1,7,7,0.2,0.1,0,,0,1,7,12,0.00,0,1,-1,-12.86,-12.54,Matches,f8f0744b
90,Leonardo Bonucci,it ITA,DF,Juventus,32,1987,35,3082,88,90.1,34.2,35,88,32,0,,0,2.22,73,38,+35,+1.02,+1.55,Matches,52ec54d0
91,Fabio Borini,it ITA,MFFW,Hellas Verona,28,1991,14,808,58,23.6,9.0,9,70,2,5,36,1,1.50,14,8,+6,+0.67,+1.01,Matches,ef5b337e
92,Fabio Borini,it ITA,MF,Milan,28,1991,2,70,35,2.0,0.8,1,59,0,1,11,12,1.50,0,0,0,0.00,-0.46,Matches,ef5b337e
93,Mehdi Bourabia,ma MAR,MF,Sassuolo,27,1991,17,925,54,27.0,10.3,10,80,7,7,18,12,1.35,19,22,-3,-0.29,-0.62,Matches,0d077b88
94,Federico Brancolini,it ITA,GK,Fiorentina,18,2001,1,6,6,0.2,0.1,0,,0,1,6,13,3.00,1,0,+1,+15.00,+14.95,Matches,d4890c25
95,Gleison Bremer,br BRA,DF,Torino,22,1997,27,2270,84,66.4,25.2,27,84,21,0,,9,1.07,35,42,-7,-0.28,+0.90,Matches,5fd5ed86
96,Marco Brescianini,it ITA,MF,Milan,19,2000,1,25,25,0.7,0.3,0,,0,1,25,18,3.00,0,0,0,0.00,-0.45,Matches,dfd56738
97,Sebastian Breza,ca CAN,GK,Bologna,21,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,52e7f812
98,Enrico Brignola,it ITA,MF,Sassuolo,20,1999,0,,,,,0,,0,0,,2,,,,,,,Matches,d0643f8f
99,Marcelo Brozović,hr CRO,MF,Inter,26,1992,32,2701,84,79.0,30.0,30,88,26,2,24,1,2.13,63,29,+34,+1.13,-0.24,Matches,33b8d077
100,Gastón Brugman,uy URU,MF,Parma,26,1992,23,1458,63,42.6,16.2,17,78,6,6,21,12,0.96,18,26,-8,-0.49,-0.81,Matches,e947ee4a
101,Gianluigi Buffon,it ITA,GK,Juventus,41,1978,9,810,90,23.7,9.0,9,90,9,0,,29,2.44,19,10,+9,+1.00,+0.17,Matches,e40d028b
102,Alessandro Buongiorno,it ITA,DF,Torino,20,1999,0,,,,,0,,0,0,,2,,,,,,,Matches,4ae67f27
103,Fabrizio Cacciatore,it ITA,DF,Cagliari,32,1986,16,1153,72,33.7,12.8,14,81,10,2,12,2,1.56,26,17,+9,+0.70,+1.22,Matches,00b0bb87
104,Martín Cáceres,uy URU,DF,Fiorentina,32,1987,27,2356,87,68.9,26.2,27,87,25,0,,5,1.41,35,26,+9,+0.34,+0.85,Matches,e94d79e3
105,Felipe Caicedo,ec ECU,FW,Lazio,30,1988,30,1406,47,41.1,15.6,18,66,2,12,18,6,2.13,35,14,+21,+1.34,+0.63,Matches,93b891d1
106,Davide Calabria,it ITA,DF,Milan,22,1996,25,1622,65,47.4,18.0,16,83,10,9,33,9,1.76,30,20,+10,+0.55,+0.20,Matches,2146785a
107,Riccardo Calafiori,it ITA,MF,Roma,17,2002,1,59,59,1.7,0.7,1,59,0,0,,3,3.00,3,1,+2,+3.05,+2.41,Matches,aded8e6f
108,Mattia Caldara,it ITA,DF,Atalanta,25,1994,14,959,69,28.0,10.7,11,83,8,3,14,5,2.14,28,14,+14,+1.31,0.00,Matches,ac7e640b
109,Mattia Caldara,it ITA,DF,Milan,25,1994,0,,,,,0,,0,0,,6,,,,,,,Matches,ac7e640b
110,Marco Calderoni,it ITA,DF,Lecce,30,1989,26,2064,79,60.4,22.9,24,85,19,2,11,3,0.92,32,59,-27,-1.18,-0.78,Matches,652811aa
111,Hakan Çalhanoğlu,tr TUR,MFFW,Milan,25,1994,35,2704,77,79.1,30.0,34,78,19,1,45,0,1.69,51,41,+10,+0.33,-0.55,Matches,cd0fa27b
112,José Callejón,es ESP,FWMF,Napoli,32,1987,33,2172,66,63.5,24.1,25,80,12,8,22,5,1.52,37,35,+2,+0.08,-0.57,Matches,78841da9
113,Drissa Camara,ci CIV,MF,Parma,17,2002,0,,,,,0,,0,0,,6,,,,,,,Matches,543d9d2b
114,Emre Can,de GER,MF,Juventus,25,1994,8,284,36,8.3,3.2,2,62,0,6,27,12,2.13,9,9,0,0.00,-0.95,Matches,a65ce836
115,Antonio Candreva,it ITA,MF,Inter,32,1987,32,1993,62,58.3,22.1,24,77,9,8,18,4,2.22,51,26,+25,+1.13,-0.13,Matches,356c9002
116,Gianmarco Cangiano,it ITA,FW,Bologna,17,2001,3,21,7,0.6,0.2,0,,0,3,7,10,1.00,1,1,0,0.00,+0.34,Matches,a36084cd
117,Paolo Cannistrà,it ITA,DF,SPAL,18,2000,0,,,,,0,,0,0,,13,,,,,,,Matches,85909a5c
118,Gianluca Caprari,it ITA,FWMF,Sampdoria,26,1993,18,667,37,19.5,7.4,5,75,1,13,22,2,0.94,8,17,-9,-1.21,-0.95,Matches,54e53b7e
119,Gianluca Caprari,it ITA,FWMF,Parma,26,1993,12,589,49,17.2,6.5,7,71,1,5,18,5,0.92,11,10,+1,+0.15,+0.22,Matches,54e53b7e
120,Francesco Caputo,it ITA,FW,Sassuolo,31,1987,36,2931,81,85.7,32.6,33,87,25,3,21,1,1.39,60,54,+6,+0.18,+0.18,Matches,5bd72174
121,Andrea Carboni,it ITA,DF,Cagliari,18,2001,7,368,53,10.8,4.1,5,68,2,2,15,6,1.14,5,7,-2,-0.49,-0.43,Matches,f7e2af2c
122,Matteo Cardinali,it ITA,GK,Roma,18,2001,0,,,,,0,,0,0,,9,,,,,,,Matches,b4d60925
123,Francesco Cassata,it ITA,MF,Genoa,22,1997,24,1458,61,42.6,16.2,18,76,8,6,15,6,1.08,18,32,-14,-0.86,-0.31,Matches,96960855
124,Timothy Castagne,be BEL,MF,Atalanta,23,1995,27,1769,66,51.7,19.7,19,86,16,8,17,7,2.04,47,24,+23,+1.17,-0.30,Matches,197640fd
125,Samu Castillejo,es ESP,MFFW,Milan,24,1995,22,1209,55,35.4,13.4,16,70,4,6,14,6,1.78,23,13,+10,+0.74,+0.46,Matches,130a7a3f
126,Lucas Castro,ar ARG,MF,Cagliari,30,1989,15,606,40,17.7,6.7,6,70,1,9,20,2,1.87,12,6,+6,+0.89,+1.21,Matches,56b2957b
127,Lucas Castro,ar ARG,MF,SPAL,30,1989,7,425,61,12.4,4.7,6,67,0,1,22,7,0.00,3,11,-8,-1.69,-0.43,Matches,56b2957b
128,Gaetano Castrovilli,it ITA,MF,Fiorentina,22,1997,33,2673,81,78.2,29.7,31,84,18,2,34,1,1.36,36,37,-1,-0.03,-0.52,Matches,0728bebe
129,Danilo Cataldi,it ITA,MF,Lazio,24,1994,21,592,28,17.3,6.6,3,69,0,18,21,12,2.10,18,7,+11,+1.67,+0.84,Matches,ba3d3bea
130,Federico Ceccherini,it ITA,DF,Fiorentina,27,1992,15,835,56,24.4,9.3,8,85,6,7,23,23,1.27,6,15,-9,-0.97,-1.39,Matches,d9624b51
131,Christian Celesia,it ITA,MF,Torino,17,2002,1,1,1,0.0,0.0,0,,0,1,1,5,1.00,0,0,0,0.00,+0.58,Matches,d2fd20d6
132,Luca Ceppitelli,it ITA,DF,Cagliari,29,1989,16,1246,78,36.4,13.8,15,83,12,1,1,4,1.44,20,17,+3,+0.22,+0.51,Matches,7d50454d
133,Fabio Ceravolo,it ITA,FW,Parma,32,1987,0,,,,,0,,0,0,,1,,,,,,,Matches,4cc93246
134,Michele Cerofolini,it ITA,GK,Fiorentina,20,1999,0,,,,,0,,0,0,,3,,,,,,,Matches,efdeaff3
135,Alberto Cerri,it ITA,FW,SPAL,23,1996,8,420,53,12.3,4.7,5,76,2,3,14,2,0.00,3,17,-14,-3.00,-1.92,Matches,1079c685
136,Alberto Cerri,it ITA,FW,Cagliari,23,1996,11,244,22,7.1,2.7,1,45,0,10,20,9,1.27,5,7,-2,-0.74,-0.68,Matches,1079c685
137,Julian Chabot,de GER,DF,Sampdoria,21,1998,8,569,71,16.6,6.3,7,78,5,1,26,28,0.88,11,13,-2,-0.32,+0.16,Matches,ae7058f9
138,Jhon Chancellor,ve VEN,DF,Brescia,27,1992,26,2244,86,65.6,24.9,26,86,24,0,,4,0.62,22,49,-27,-1.08,+0.22,Matches,84b6acaa
139,Giorgio Chiellini,it ITA,DF,Juventus,34,1984,4,202,51,5.9,2.2,3,63,1,1,13,4,2.50,4,1,+3,+1.34,+0.50,Matches,e85fb9b8
140,Federico Chiesa,it ITA,FWMF,Fiorentina,21,1997,34,2637,78,77.1,29.3,31,82,16,3,29,1,1.44,41,33,+8,+0.27,+0.85,Matches,b0f7e36c
141,Niccolò Chiorra,it ITA,GK,Fiorentina,18,2001,0,,,,,0,,0,0,,2,,,,,,,Matches,c89c821b
142,Vlad Chiricheș,ro ROU,DF,Sassuolo,29,1989,9,707,79,20.7,7.9,8,87,6,1,15,5,1.33,17,16,+1,+0.13,-0.04,Matches,c316607a
143,Vlad Chiricheș,ro ROU,DFMF,Napoli,29,1989,0,,,,,0,,0,0,,1,,,,,,,Matches,c316607a
144,Gianmarco Chironi,it ITA,GK,Lecce,21,1997,0,,,,,0,,0,0,,10,,,,,,,Matches,3f64e88b
145,Luca Cigarini,it ITA,MF,Cagliari,33,1986,22,1598,73,46.7,17.8,19,82,10,3,14,8,1.32,31,30,+1,+0.06,+0.30,Matches,ae64d449
146,Giuseppe Ciocci,it ITA,GK,Cagliari,17,2002,0,,,,,0,,0,0,,13,,,,,,,Matches,d6416327
147,Thiago Cionek,pl POL,DFMF,SPAL,33,1986,28,2169,77,63.4,24.1,23,88,22,5,29,7,0.57,18,41,-23,-0.95,+0.99,Matches,46f5c54d
148,Andrea Cistana,it ITA,DF,Brescia,22,1997,21,1838,88,53.7,20.4,21,88,20,0,,2,0.62,17,35,-18,-0.88,+0.60,Matches,fe6a7685
149,Denilho Cleonise,nl NED,MF,Genoa,17,2001,4,47,12,1.4,0.5,0,,0,4,12,3,0.50,0,0,0,0.00,+0.69,Matches,91c9de34
150,Luca Coccolo,it ITA,DF,Juventus,21,1998,0,,,,,0,,0,0,,8,,,,,,,Matches,c426907e
151,Silvio Colella,it ITA,DF,Lecce,17,2002,0,,,,,0,,0,0,,8,,,,,,,Matches,66b14f6b
152,Ebrima Colley,gm GAM,FWMF,Atalanta,19,2000,5,82,16,2.4,0.9,0,,0,5,16,14,2.00,2,2,0,0.00,-1.35,Matches,bf356094
153,Omar Colley,gm GAM,DF,Sampdoria,26,1992,31,2772,89,81.1,30.8,30,90,30,1,72,5,1.06,37,53,-16,-0.52,-0.38,Matches,8b95acda
154,Simone Colombi,it ITA,GK,Parma,28,1991,4,360,90,10.5,4.0,4,90,4,0,,34,1.00,3,4,-1,-0.25,-0.25,Matches,72be9309
155,Lorenzo Colombo,it ITA,FW,Milan,17,2002,1,9,9,0.3,0.1,0,,0,1,9,5,3.00,1,0,+1,+10.00,+9.58,Matches,04df29a5
156,Mattia Compagnon,it ITA,FWMF,Udinese,17,2001,0,,,,,0,,0,0,,5,,,,,,,Matches,270d0d18
157,Andrea Consigli,it ITA,GK,Sassuolo,32,1987,31,2790,90,81.6,31.0,31,90,31,0,,2,1.32,58,55,+3,+0.10,-0.33,Matches,8cabdc1e
158,Andrea Conti,it ITA,DF,Milan,25,1994,23,1725,75,50.4,19.2,21,81,15,2,14,11,1.78,30,29,+1,+0.05,-0.80,Matches,8fef5412
159,Gabriele Corbo,it ITA,DF,Bologna,19,2000,2,122,61,3.6,1.4,1,90,1,1,32,35,0.00,0,5,-5,-3.69,-3.47,Matches,091795f2
160,Andreas Cornelius,dk DEN,FW,Parma,26,1993,26,1494,57,43.7,16.6,17,73,11,9,29,3,1.46,32,19,+13,+0.78,+1.44,Matches,c693347d
161,Joaquín Correa,ar ARG,FW,Lazio,24,1994,30,2002,67,58.5,22.2,22,81,11,8,27,1,2.23,47,26,+21,+0.94,-0.07,Matches,45b9b619
162,Edoardo Corvi,it ITA,GK,Parma,18,2001,0,,,,,0,,0,0,,4,,,,,,,Matches,a89398db
163,Douglas Costa,br BRA,FWMF,Juventus,28,1990,23,802,35,23.5,8.9,7,62,1,16,23,2,2.22,28,9,+19,+2.13,+1.65,Matches,4fa7cb9b
164,Angelo da Costa Júnior,br BRA,GK,Bologna,35,1983,1,90,90,2.6,1.0,1,90,1,0,,37,1.00,1,1,0,0.00,+0.35,Matches,18736214
165,Alessio Cragno,it ITA,GK,Cagliari,25,1994,16,1440,90,42.1,16.0,16,90,16,0,,3,0.75,13,21,-8,-0.50,-0.68,Matches,f554e29b
166,Domenico Criscito,it ITA,DFMF,Genoa,32,1986,26,2053,79,60.0,22.8,24,82,20,2,39,1,1.15,28,43,-15,-0.66,+0.07,Matches,35dd6d80
167,Bryan Cristante,it ITA,MF,Roma,24,1995,26,1616,62,47.3,18.0,18,81,13,8,19,0,1.73,43,31,+12,+0.67,-0.03,Matches,16657b95
